Latitude,Longitude,Elevation
-34.1488700,18.32553000,153.0
-34.1488400,18.32549000,153.0
-34.1488000,18.32545000,153.0
-34.1487600,18.32542000,153.0
-34.1487200,18.32538000,153.0
-34.1486900,18.32534000,153.0
-34.1485900,18.32518000,153.0
-34.1485700,18.32516000,153.0
-34.1485400,18.32512000,153.0
-34.1484500,18.32497000,152.0
-34.1484000,18.32486000,151.0
-34.1483800,18.32481000,150.0
-34.1483100,18.32465000,149.0
-34.1482500,18.32451000,147.0
-34.1481900,18.32444000,146.0
-34.1481600,18.32443000,146.0
-34.1481100,18.32441000,145.0
-34.1480900,18.32439000,145.0
-34.1480600,18.32431000,144.0
-34.1480300,18.32421000,142.0
-34.1480000,18.32415000,140.0
-34.1479800,18.32412000,139.0
-34.1479600,18.32410000,138.0
-34.1479400,18.32405000,136.0
-34.1479100,18.32406000,136.0
-34.1478500,18.32413000,137.0
-34.1477700,18.32415000,136.0
-34.1476900,18.32416000,134.0
-34.1476100,18.32417000,133.0
-34.1475100,18.32417000,131.0
-34.1475600,18.32414000,131.0
-34.1476500,18.32409000,131.0
-34.1477100,18.32404000,130.0
-34.1477100,18.32400000,129.0
-34.1476600,18.32401000,128.0
-34.1475900,18.32401000,126.0
-34.1475300,18.32401000,124.0
-34.1474600,18.32401000,122.0
-34.1474100,18.32401000,120.0
-34.1474300,18.32398000,120.0
-34.1475000,18.32393000,119.0
-34.1475700,18.32387000,119.0
-34.1475800,18.32378000,116.0
-34.1475800,18.32367000,112.0
-34.1475300,18.32377000,114.0
-34.1474800,18.32380000,113.0
-34.1473700,18.32384000,111.0
-34.1473100,18.32385000,110.0
-34.1474000,18.32376000,109.0
-34.1474300,18.32370000,107.0
-34.1474300,18.32364000,104.0
-34.1473800,18.32367000,104.0
-34.1472800,18.32370000,101.0
-34.1472500,18.32371000,101.0
-34.1472800,18.32363000,98.0
-34.1473100,18.32351000,94.0
-34.1473100,18.32347000,92.0
-34.1472100,18.32351000,90.0
-34.1471800,18.32353000,90.0
-34.1472000,18.32350000,89.0
-34.1472000,18.32345000,87.0
-34.1472100,18.32333000,82.0
-34.1472200,18.32328000,81.0
-34.1472000,18.32332000,82.0
-34.1471100,18.32334000,80.0
-34.1470600,18.32336000,80.0
-34.1470700,18.32332000,78.0
-34.1470800,18.32325000,76.0
-34.1470800,18.32315000,73.0
-34.1470800,18.32311000,72.0
-34.1470400,18.32313000,71.0
-34.1470300,18.32310000,70.0
-34.1470300,18.32305000,68.0
-34.1470300,18.32296000,65.0
-34.1470300,18.32287000,61.0
-34.1470500,18.32276000,58.0
-34.1470700,18.32273000,57.0
